,case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis
351,19,4,3,1928,0,0.201,0,0,0.0,4.5057024,1,0,0,1
352,19,4,3,1929,0,0.1998,0,0,0.0,-3.339660342,1,0,0,1
353,19,4,3,1930,0,0.2008,0,0,0.0,-6.922294859,1,0,0,1
354,19,4,3,1931,1,0.289,0,0,0.0,-5.020231154,1,0,0,0
355,19,4,3,1932,0,0.2975,0,0,0.0,-10.84823995,1,0,0,1
356,19,4,3,1933,0,0.1906,0,0,0.0,-9.7931274,1,0,0,1
357,19,4,3,1934,0,0.1971,0,0,0.0,23.96925479,1,0,1,1
358,19,4,3,1935,0,0.1979,0,0,0.0,5.648570427,1,0,0,1
359,19,4,3,1936,0,0.1987,0,0,0.0,-7.249727068,1,0,0,1
360,19,4,3,1937,0,0.1952,0,0,0.0,-1.022813275,1,0,0,1
361,19,4,3,1938,0,0.2088,0,0,0.0,11.43314281,1,0,0,1
362,19,4,3,1939,0,0.2481,0,0,0.0,-1.435148115,1,0,0,1
363,19,4,3,1940,0,0.2416,0,0,0.0,10.38362042,1,0,0,1
364,19,4,3,1941,0,0.2416,0,0,0.0,24.18818835,1,0,1,1
365,19,4,3,1942,0,0.2416,0,0,0.0,40.76638415,1,0,1,1
366,19,4,3,1943,0,0.2416,0,0,0.0,17.48643148,1,0,0,1
367,19,4,3,1944,0,0.2416,0,0,0.0,11.37938502,1,0,0,1
368,19,4,3,1945,0,0.2416,0,0,0.0,0.0,1,0,0,1
369,19,4,3,1946,0,0.2416,0,0,0.0,2.119179547,1,0,0,1
370,19,4,3,1947,0,0.2416,0,0,0.0,-3.112803427,1,0,0,1
371,19,4,3,1948,0,0.2416,0,0,0.0,0.713958211,1,0,0,1
372,19,4,3,1949,0,0.3484,0,0,0.0,0.0,1,1,0,1
373,19,4,3,1950,0,0.3484,0,0,0.0,8.510015609,1,0,0,1
374,19,4,3,1951,0,0.3484,0,0,0.0,7.599868141,1,0,0,1
375,19,4,3,1952,0,0.3484,0,0,0.0,-10.25483916,1,0,0,1
376,19,4,3,1953,0,0.3484,0,0,0.0,-0.952735624,1,0,0,1
377,19,4,3,1954,0,0.3484,0,0,0.0,-2.885699962,1,0,0,1
378,19,4,3,1955,0,0.3484,0,0,0.0,0.0,1,0,0,1
379,19,4,3,1956,0,0.3484,0,0,0.0,3.961929343,1,0,0,1
380,19,4,3,1957,0,0.3509,0,0,0.0,3.249231915,1,0,0,1
381,19,4,3,1958,0,0.3509,0,0,0.0,-1.340547039,1,0,0,1
382,19,4,3,1959,0,0.3509,0,0,0.0,0.694613697,1,0,0,1
383,19,4,3,1960,0,0.3509,0,0,0.0,0.726128525,1,0,0,1
384,19,4,3,1961,0,0.3509,0,0,0.0,1.17746005,1,0,0,1
385,19,4,3,1962,0,0.4348,0,0,0.0,-4.203776274,1,1,0,1
386,19,4,3,1963,0,0.4348,0,0,0.0,2.060865254,1,0,0,1
387,19,4,3,1964,0,0.4348,0,0,0.0,7.824338769,1,0,0,1
388,19,4,3,1965,0,0.4348,0,0,0.0,13.12090131,1,0,0,1
389,19,4,3,1966,0,0.4348,0,0,0.0,6.693697414,1,0,0,1
390,19,4,3,1967,0,0.4348,0,0,0.0,0.119617553,1,0,0,1
391,19,4,3,1968,0,0.4348,0,0,0.0,0.455818017,1,0,0,1
392,19,4,3,1969,0,0.4348,0,0,0.0,3.676736584,1,0,0,1
393,19,4,3,1970,0,0.4348,0,0,0.0,3.36871659,1,0,0,1
394,19,4,3,1971,0,0.4348,0,0,0.0,2.942979233,1,0,0,1
395,19,4,3,1972,0,0.4348,0,0,0.0,2.424102664,1,0,0,1
396,19,4,3,1973,0,0.4348,0,0,0.0,5.740312478,1,0,0,1
397,19,4,3,1974,0,0.3913,0,0,0.0,10.64040499,1,0,0,1
398,19,4,3,1975,0,0.3913,0,0,0.0,9.899265451,1,0,0,1
399,19,4,3,1976,0,0.3913,0,0,0.0,10.29192345,1,0,0,1
400,19,4,3,1977,0,0.3913,0,0,0.0,11.61462645,1,0,0,1
401,19,4,3,1978,0,0.3913,0,0,0.0,11.27087249,1,0,0,1
402,19,4,3,1979,0,0.7,0,0,0.0,9.90279235,1,1,0,1
403,19,4,3,1980,1,0.699999999,0,0,0.0,20.5,1,0,1,1
404,19,4,3,1981,1,0.699999999,0,0,0.0,10.4,1,0,0,0
405,19,4,3,1982,1,0.699999999,0,0,0.0,14.9,1,0,0,0
406,19,4,3,1983,1,0.699999999,0,0,0.0,15.982,1,0,0,0
407,19,4,3,1984,0,0.7,0,1,0.4,17.06,1,0,0,1
408,19,4,3,1985,0,0.7,0,0,0.0,12.108,1,0,0,1
409,19,4,3,1986,0,0.7,0,0,0.0,23.9,1,0,1,1
410,19,4,3,1987,0,0.7,0,0,0.0,25.185,1,0,1,1
411,19,4,3,1988,0,0.7,0,0,0.0,15.185,1,0,0,1
412,19,4,3,1989,0,1.1,0,0,0.0,20.129,1,1,1,1
413,19,4,3,1990,0,2.0,0,0,0.0,21.219,1,1,1,0
414,19,4,3,1991,0,3.33221,0,0,0.0,14.737,1,1,0,0
